sku,Бренд,Категория,Тип,current_price,original_price,rating,volume_l,volume_weight_kg,vat_percent,abc_class,xyz_class,abc_xyz_class,revenue,percent_contribution,cv,strategic_recommendation,priority
CCC_Green_3664,KZDOO,Чехлы,Чехол для смартфона,5580.0,11990.0,4.8,0.36,0.1,0,A,Z,AZ,11160,0.0009529727583856,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
FFF_Blue_7743,KEEPHONE,Чехлы,Чехол для смартфона,6990.0,8990.0,4.9,0.41,0.1,0,B,Z,BZ,6990,0.0005968888513544,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
EEE_Pink_1768,KZDOO,Чехлы,Чехол для смартфона,5980.0,11990.0,4.7,0.36,0.1,0,B,Z,BZ,5980,0.000510643108884,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
EEE_Green_7533,KEEPHONE,Чехлы,Чехол для смартфона,6580.0,11990.0,0.0,0.38,0.1,0,B,Z,BZ,6580,0.0005618782034209,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
FFF_Black_8837,KZDOO,Чехлы,Чехол для смартфона,11100.0,11990.0,5.0,0.36,0.1,0,A,Z,AZ,22200,0.0018956984978638,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
AAA_Purple_8747,KZDOO,Чехлы,Чехол для смартфона,6000.0,11000.0,0.0,0.36,0.1,0,A,Z,AZ,12000,0.0010247018907372,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
EEE_Black_8254,KZDOO,Чехлы,Чехол для смартфона,2780.0,11990.0,4.6,0.36,0.1,0,B,Z,BZ,5560,0.0004747785427082,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
HHH_Pink_5858,KEEPHONE,Чехлы,Чехол для смартфона,7580.0,11990.0,5.0,0.28,0.1,0,B,Z,BZ,7580,0.000647270027649,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
FFF_Red_5929,KZDOO,Чехлы,Чехол для смартфона,2780.0,11990.0,4.9,0.36,0.1,0,C,Z,CZ,2780,0.0002373892713541,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
CCC_Blue_1631,KZDOO,Чехлы,Чехол для смартфона,3180.0,11990.0,4.7,0.36,0.1,0,C,Z,CZ,3180,0.0002715460010453,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
EEE_Purple_4363,Renata,Батарейки и аккумуляторы,Батарейка,1890.0,2990.0,5.0,0.04,0.1,0,C,Z,CZ,3780,0.0003227810955822,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
AAA_Black_7343,KEEPHONE,Чехлы,Чехол для смартфона,5980.0,11990.0,4.9,0.28,0.1,0,B,Z,BZ,5980,0.000510643108884,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
CCC_Green_2906,KZDOO,Чехлы,Чехол для смартфона,7180.0,11990.0,4.8,0.36,0.1,0,B,Z,BZ,7180,0.0006131132979577,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
EEE_Green_2359,KZDOO,Чехлы,Чехол для смартфона,3100.0,11990.0,4.8,0.36,0.1,0,B,Z,BZ,6200,0.0005294293102142,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
AAA_White_6767,KZDOO,Чехлы,Чехол для смартфона,3490.0,3490.0,0.0,1.32,0.3,0,C,Z,CZ,3490,0.000298017466556,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
DDD_Blue_8330,KZDOO,Чехлы,Чехол для смартфона,6180.0,11990.0,4.7,0.36,0.1,0,B,Z,BZ,6180,0.0005277214737296,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
EEE_Black_4500,KZDOO,Чехлы,Чехол для смартфона,11100.0,11990.0,5.0,0.36,0.1,0,A,Z,AZ,22200,0.0018956984978638,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
GGG_Pink_9388,KZDOO,Чехлы,Чехол для смартфона,3100.0,11990.0,4.8,0.36,0.1,0,C,Z,CZ,3100,0.0002647146551071,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
DDD_Green_8043,KZDOO,Чехлы,Чехол для смартфона,7180.0,11990.0,4.8,0.36,0.1,0,A,Z,AZ,21540,0.0018393398938733,1.824828759089466,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
BBB_Titanium_2456,KEEPHONE,Чехлы,Чехол для смартфона,6490.0,9990.0,0.0,0.41,0.1,0,B,Z,BZ,6490,0.0005541929392403,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
CCC_White_7349,KEEPHONE,Чехлы,Чехол для смартфона,8990.0,8990.0,4.8,0.41,0.1,0,A,Z,AZ,17980,0.0015353449996212,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
DDD_Red_2803,Robiton,Батарейки и аккумуляторы,Батарейка,1460.0,4900.0,5.0,0.07,0.1,0,C,Z,CZ,1460,0.000124672063373,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
EEE_Blue_2638,KZDOO,Чехлы,Чехол для смартфона,3180.0,11990.0,4.7,0.36,0.1,0,B,Z,BZ,6360,0.0005430920020907,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
FFF_Red_4458,KZDOO,Чехлы,Чехол для наушников,5100.0,11990.0,4.9,0.3,0.1,0,B,Z,BZ,10200,0.0008709966071266,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
FFF_Purple_9353,KZDOO,Чехлы,Чехол для смартфона,11100.0,11990.0,4.8,0.36,0.1,0,A,Z,AZ,11100,0.0009478492489319,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
CCC_Clear_6860,KZDOO,Чехлы,Чехол для смартфона,3180.0,11990.0,4.8,0.36,0.1,0,B,Z,BZ,6360,0.0005430920020907,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
HHH_White_3648,KZDOO,Чехлы,Чехол для смартфона,10780.0,11990.0,4.8,0.36,0.1,0,A,Z,AZ,21560,0.0018410477303578,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
EEE_Black_2185,Нет бренда,Чехлы,Неизвестно,9100.0,11990.0,4.7,0.36,0.1,0,B,Z,BZ,9100,0.0007770656004757,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
FFF_Blue_3236,KZDOO,Чехлы,Чехол для смартфона,3490.0,3490.0,0.0,0.36,0.1,0,A,Z,AZ,10470,0.0008940523996682,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
GGG_Red_4578,Renata,Батарейки и аккумуляторы,Батарейка,1900.0,7900.0,5.0,0.04,0.1,0,C,Z,CZ,1900,0.0001622444660333,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
FFF_Green_4430,REMAX,Защитные пленки и стекла,Защитное стекло,1040.0,4900.0,0.0,0.23,0.2,0,C,Z,CZ,1040,8.880749719722685e-05,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
DDD_Clear_5853,KZDOO,Чехлы,Чехол для смартфона,1390.0,2290.0,4.8,0.36,0.1,0,C,Z,CZ,1390,0.000118694635677,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
BBB_Pink_9025,KZDOO,Чехлы,Чехол для смартфона,2580.0,11990.0,4.7,0.36,0.1,0,C,Z,CZ,2580,0.0002203109065085,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
BBB_White_5235,KZDOO,Чехлы,Чехол для смартфона,5180.0,11990.0,4.3,0.36,0.1,0,A,Z,AZ,20720,0.0017693185980062,1.572622172000563,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
HHH_Pink_8206,KZDOO,Чехлы,Чехол для смартфона,4980.0,11990.0,4.4,0.36,0.1,0,C,Z,CZ,4980,0.0004252512846559,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
BBB_Black_7878,KZDOO,Чехлы,Чехол для смартфона,2580.0,11990.0,4.9,0.36,0.1,0,C,Z,CZ,2580,0.0002203109065085,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
FFF_Green_9071,KZDOO,Чехлы,Чехол для смартфона,3100.0,11990.0,4.8,0.36,0.1,0,B,Z,BZ,9300,0.0007941439653213,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
AAA_Black_1627,KEEPHONE,Чехлы,Чехол для смартфона,7990.0,11990.0,5.0,0.41,0.1,0,B,Z,BZ,7990,0.0006822806755825,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
CCC_Green_2957,Robiton,Батарейки и аккумуляторы,Аккумуляторная батарейка,3400.0,11990.0,4.8,0.06,0.1,0,B,Z,BZ,6800,0.000580664404751,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
EEE_Black_5363,KEEPHONE,Чехлы,Чехол для смартфона,5990.0,11990.0,4.9,0.41,0.1,0,B,Z,BZ,5990,0.0005114970271263,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
HHH_Clear_4657,KZDOO,Чехлы,Чехол для смартфона,4980.0,11990.0,4.4,0.36,0.1,0,A,Z,AZ,14940,0.0012757538539678,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
HHH_Pink_7589,KEEPHONE,Чехлы,Чехол для смартфона,6380.0,11990.0,5.0,0.36,0.1,0,B,Z,BZ,6380,0.0005447998385752,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
DDD_White_9097,KZDOO,Чехлы,Чехол для смартфона,3180.0,11990.0,4.6,0.36,0.1,0,B,Z,BZ,9540,0.0008146380031361,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
GGG_Black_5293,K-DOO,Чехлы,Чехол для смартфона,3590.0,4990.0,4.7,0.36,0.1,0,C,Z,CZ,3590,0.0003065566489788,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
BBB_Red_4612,KEEPHONE,Чехлы,Чехол для смартфона,6980.0,11990.0,0.0,0.27,0.1,0,B,Z,BZ,6980,0.0005960349331121,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
DDD_Blue_4861,KZDOO,Чехлы,Чехол для смартфона,7380.0,11990.0,4.9,0.36,0.1,0,B,Z,BZ,7380,0.0006301916628033,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
AAA_Purple_5605,KZDOO,Чехлы,Чехол для смартфона,6180.0,11990.0,4.9,0.36,0.1,0,B,Z,BZ,6180,0.0005277214737296,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
AAA_Green_8877,KZDOO,Чехлы,Чехол для смартфона,5500.0,11000.0,0.0,0.36,0.1,0,B,Z,BZ,5500,0.0004696550332545,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
AAA_Pink_4930,KZDOO,Чехлы,Чехол для смартфона,4980.0,11990.0,4.8,0.36,0.1,0,C,Z,CZ,4980,0.0004252512846559,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
EEE_Green_9886,Robiton,Батарейки и аккумуляторы,Батарейка,1560.0,4900.0,4.8,0.05,0.1,0,C,Z,CZ,1560,0.0001332112457958,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
HHH_Titanium_6539,KZDOO,Чехлы,Чехол для смартфона,2490.0,2490.0,0.0,0.36,0.1,0,C,Z,CZ,2490,0.0002126256423279,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
GGG_White_2841,KZDOO,Чехлы,Чехол для смартфона,4980.0,11990.0,4.8,0.36,0.1,0,B,Z,BZ,9960,0.0008505025693119,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
AAA_Blue_6809,KZDOO,Чехлы,Чехол для смартфона,2780.0,11990.0,4.7,0.36,0.1,0,C,Z,CZ,2780,0.0002373892713541,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
DDD_White_3168,KEEPHONE,Чехлы,Чехол для смартфона,6580.0,11990.0,5.0,0.38,0.1,0,A,Z,AZ,13160,0.0011237564068418,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
EEE_Blue_2874,KZDOO,Чехлы,Чехол для смартфона,2490.0,2490.0,0.0,0.36,0.1,0,C,Z,CZ,2490,0.0002126256423279,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
HHH_Blue_7358,KZDOO,Чехлы,Чехол для смартфона,2490.0,2490.0,0.0,0.36,0.1,0,C,Z,CZ,2490,0.0002126256423279,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
DDD_Green_4790,Varta,Батарейки и аккумуляторы,Батарейка,1540.0,4900.0,5.0,0.04,0.1,0,C,Z,CZ,1540,0.0001315034093112,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
HHH_White_7443,KZDOO,Чехлы,Чехол для смартфона,9180.0,11990.0,4.8,0.36,0.1,0,B,Z,BZ,9180,0.0007838969464139,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
HHH_Black_2849,KZDOO,Чехлы,Чехол для смартфона,6638.0,11990.0,5.0,0.36,0.1,0,B,Z,BZ,6638,0.0005668309292261,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
EEE_Blue_2822,Robiton,Батарейки и аккумуляторы,Батарейка,1160.0,4900.0,4.9,0.16,0.1,0,C,Z,CZ,1160,9.905451610459918e-05,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
AAA_Red_7044,KZDOO,Чехлы,Чехол для смартфона,3490.0,3490.0,0.0,0.36,0.1,0,C,Z,CZ,3490,0.000298017466556,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
FFF_Green_9273,KZDOO,Чехлы,Чехол для смартфона,2200.0,7900.0,4.9,0.36,0.1,0,C,Z,CZ,2200,0.0001878620133018,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
AAA_Pink_5462,KZDOO,Чехлы,Чехол для смартфона,5180.0,11990.0,4.3,0.36,0.1,0,C,Z,CZ,5180,0.0004423296495015,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
CCC_Red_3462,K-DOO,Чехлы,Чехол для смартфона,7180.0,11990.0,4.7,0.36,0.1,0,B,Z,BZ,7180,0.0006131132979577,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
CCC_Green_3365,KZDOO,Чехлы,Чехол для смартфона,2900.0,11990.0,4.7,0.36,0.1,0,C,Z,CZ,2900,0.0002476362902614,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
BBB_Titanium_3592,KEEPHONE,Чехлы,Чехол для смартфона,3450.0,5090.0,5.0,0.38,0.1,0,C,Z,CZ,3450,0.0002946017935869,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
HHH_White_4492,K-DOO,Чехлы,Чехол для смартфона,2700.0,11990.0,4.8,0.36,0.1,0,C,Z,CZ,2700,0.0002305579254158,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
CCC_Green_8093,KZDOO,Чехлы,Чехол для смартфона,5648.0,11990.0,5.0,0.36,0.1,0,B,Z,BZ,5648,0.0004822930232403,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
GGG_Pink_2598,KZDOO,Чехлы,Чехол для смартфона,5300.0,11990.0,0.0,0.36,0.1,0,C,Z,CZ,5300,0.0004525766684089,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
EEE_Clear_4786,KZDOO,Чехлы,Чехол для смартфона,4980.0,11990.0,4.8,0.36,0.1,0,C,Z,CZ,4980,0.0004252512846559,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
CCC_Blue_6685,KZDOO,Чехлы,Чехол для смартфона,4980.0,11990.0,4.8,0.36,0.1,0,C,Z,CZ,4980,0.0004252512846559,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
AAA_Black_9762,Robiton,Батарейки и аккумуляторы,Батарейка,690.0,1090.0,4.8,0.03,0.2,0,C,Z,CZ,690,5.892035871739089e-05,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
GGG_Red_4652,KZDOO,Чехлы,Чехол для смартфона,11100.0,11990.0,4.8,0.36,0.1,0,A,Z,AZ,11100,0.0009478492489319,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
GGG_Pink_3547,KZDOO,Чехлы,Чехол для смартфона,5580.0,11990.0,4.9,0.36,0.1,0,B,Z,BZ,5580,0.0004764863791928,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
CCC_Titanium_8246,Неизвестно,Чехлы,Неизвестно,10380.0,11990.0,5.0,0.36,0.1,0,A,Z,AZ,20760,0.0017727342709754,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
BBB_Pink_7223,KZDOO,Чехлы,Чехол для смартфона,2550.0,2550.0,0.0,0.36,0.1,0,C,Z,CZ,2550,0.0002177491517816,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
DDD_Blue_3167,KZDOO,Чехлы,Чехол для смартфона,5980.0,11990.0,4.7,0.36,0.1,0,A,Z,AZ,11960,0.0010212862177681,1.0,⚡ ВОПРОСЫ - Изучить нестабильность,Высокий
GGG_Clear_9364,Robiton,Батарейки и аккумуляторы,Батарейка,980.0,4900.0,4.9,0.02,0.1,0,C,Z,CZ,980,8.368398774354069e-05,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
HHH_Red_4760,KZDOO,Чехлы,Чехол для смартфона,4980.0,11990.0,4.4,0.36,0.1,0,C,Z,CZ,4980,0.0004252512846559,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
CCC_Red_1845,REMAX,Защитные пленки и стекла,Защитное стекло,1460.0,4900.0,5.0,0.17,0.1,0,C,Z,CZ,1460,0.000124672063373,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
CCC_Titanium_4186,KZDOO,Чехлы,Чехол для смартфона,2980.0,11990.0,4.5,0.36,0.1,0,C,Z,CZ,2980,0.0002544676361997,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
AAA_Purple_7596,KZDOO,Чехлы,Чехол для смартфона,1290.0,2990.0,4.7,0.36,0.1,0,C,Z,CZ,1290,0.0001101554532542,1.0,❌ ПРОБЛЕМНЫЕ - Кандидат на исключение,Низкий
DDD_Titanium_8491,KZDOO,Чехлы,Чехол для смартфона,5648.0,11990.0,5.0,0.36,0.1,0,B,Z,BZ,5648,0.0004822930232403,1.0,⚠ РИСКОВАННЫЕ - Контролировать запасы,Средний
